opened_at,closed_at,pair,direction,conviction_score,entry_price,exit_price,quantity,realized_pnl,balance_after
2026-06-30T12:34:53.568Z,2026-06-30T13:35:37.048Z,LINKUSDT,short,35,7.17,7.14,116.037651,3.1330,9555.4449
2026-06-30T13:04:35.618Z,2026-06-30T14:05:36.255Z,BTCUSDT,short,34,58440.20,58972.80,0.013829,-7.3654,9545.1558
2026-06-30T13:05:47.522Z,2026-06-30T14:06:11.355Z,DOGEUSDT,short,38,0.07,0.07,12954.104771,-13.8609,9531.2949
2026-06-30T13:05:52.008Z,2026-06-30T14:06:11.487Z,AVAXUSDT,short,40,6.40,6.51,149.048933,-16.5444,9514.7505
2026-06-30T13:35:40.795Z,2026-06-30T14:24:11.931Z,SOLUSDT,short,41,72.05,73.68,13.592416,-22.1420,9492.1232
2026-06-30T13:35:38.528Z,2026-06-30T14:36:11.746Z,ETHUSDT,short,40,1552.48,1572.01,0.615496,-12.0206,9480.1026
2026-06-30T13:35:45.296Z,2026-06-30T14:36:11.872Z,XRPUSDT,short,83,1.03,1.04,1928.140351,-27.1868,9452.9158
2026-06-30T13:35:54.300Z,2026-06-30T14:36:12.129Z,LINKUSDT,short,40,7.13,7.24,133.946921,-14.3323,9438.5835
2026-06-30T14:06:23.107Z,2026-06-30T15:06:58.595Z,DOGEUSDT,short,34,0.07,0.07,11386.087456,8.4257,9445.8483
2026-06-30T14:36:16.399Z,2026-06-30T15:36:58.754Z,SOLUSDT,long,35,73.66,73.25,11.211850,-4.5744,9441.2738
2026-06-30T14:36:20.906Z,2026-06-30T15:36:58.880Z,XRPUSDT,short,47,1.04,1.03,1063.663278,8.6157,9449.8895
2026-06-30T14:36:16.399Z,2026-06-30T16:07:34.321Z,SOLUSDT,long,35,73.66,73.46,11.211850,-2.2199,9435.2026
2026-06-30T14:36:20.906Z,2026-06-30T16:07:34.450Z,XRPUSDT,short,47,1.04,1.04,1063.663278,6.0629,9441.2655
2026-06-30T14:06:23.107Z,2026-06-30T16:07:34.576Z,DOGEUSDT,short,34,0.07,0.07,11386.087456,-0.9109,9440.3546
2026-06-30T16:07:39.334Z,2026-06-30T17:08:07.455Z,SOLUSDT,long,41,73.48,73.74,13.168883,3.4107,9440.4805
2026-06-30T16:07:43.837Z,2026-06-30T17:08:07.598Z,XRPUSDT,short,44,1.04,1.04,1001.422647,-5.7081,9434.7724
2026-06-30T16:07:46.087Z,2026-06-30T17:08:07.740Z,DOGEUSDT,long,75,0.07,0.07,24878.279622,6.7171,9441.4896
2026-06-30T16:07:48.357Z,2026-06-30T17:08:07.871Z,ADAUSDT,long,38,0.14,0.15,6196.395743,8.0553,9449.5449
2026-06-30T16:07:50.610Z,2026-06-30T17:08:07.998Z,AVAXUSDT,long,34,6.51,6.56,123.262422,6.9027,9456.4476
2026-06-30T17:08:17.278Z,2026-06-30T18:08:47.654Z,XRPUSDT,short,57,1.04,1.04,1292.236077,3.7475,9457.2450
2026-06-30T17:08:19.529Z,2026-06-30T18:08:47.811Z,DOGEUSDT,long,60,0.07,0.07,19862.006146,-0.3972,9456.8478
2026-06-30T17:08:21.776Z,2026-06-30T18:08:47.942Z,ADAUSDT,long,45,0.15,0.14,7285.367506,-9.4710,9447.3768
2026-06-30T17:08:24.030Z,2026-06-30T18:08:48.076Z,AVAXUSDT,long,46,6.57,6.50,165.559195,-10.5958,9436.7810
2026-06-30T18:08:59.678Z,2026-06-30T19:09:33.203Z,DOGEUSDT,long,63,0.07,0.07,20819.344541,19.3620,9454.6709
2026-06-30T18:38:57.373Z,2026-06-30T19:39:33.430Z,XRPUSDT,short,41,1.04,1.04,930.426787,-4.5591,9449.1333
2026-06-30T19:39:42.524Z,2026-06-30T20:57:52.413Z,XRPUSDT,short,39,1.04,1.04,882.546692,1.9416,9450.5221
2026-06-30T19:09:44.778Z,2026-06-30T20:57:52.542Z,DOGEUSDT,long,69,0.07,0.07,22542.235394,-8.1152,9442.4069
2026-06-30T20:58:01.799Z,2026-06-30T21:58:26.173Z,XRPUSDT,short,34,1.04,1.04,770.475746,0.4623,9441.8919
2026-06-30T21:43:04.153Z,2026-06-30T22:43:26.572Z,DOGEUSDT,short,35,0.07,0.07,11465.007841,1.9491,9442.9912
2026-06-30T21:58:35.615Z,2026-06-30T22:58:59.448Z,XRPUSDT,short,60,1.04,1.04,1360.503155,1.2245,9443.2100
2026-06-30T22:43:37.805Z,2026-06-30T23:43:59.829Z,DOGEUSDT,short,71,0.07,0.07,23315.216781,0.6995,9443.9094
2026-06-30T23:44:11.167Z,2026-07-01T00:44:37.576Z,DOGEUSDT,short,59,0.07,0.07,19381.892835,4.4578,9447.5315
2026-07-01T00:44:46.761Z,2026-07-01T01:45:06.899Z,XRPUSDT,short,69,1.04,1.04,1574.284367,-8.5011,9438.0525
2026-07-01T01:45:16.030Z,2026-07-01T02:45:36.667Z,XRPUSDT,short,31,1.04,1.05,702.843345,-4.4982,9432.3651
2026-07-01T02:00:48.075Z,2026-07-01T03:01:18.815Z,DOGEUSDT,short,53,0.07,0.07,17406.511786,-2.9591,9427.6942
2026-07-01T02:45:41.290Z,2026-07-01T03:46:19.385Z,SOLUSDT,long,44,74.98,74.94,13.838564,-0.4290,9425.8228
2026-07-01T02:45:50.310Z,2026-07-01T03:46:19.768Z,ADAUSDT,long,44,0.15,0.15,7081.854521,19.1210,9444.9438
2026-07-01T02:45:52.558Z,2026-07-01T03:46:19.898Z,AVAXUSDT,long,33,6.62,6.70,117.603901,9.4083,9454.3521
2026-07-01T03:01:19.326Z,2026-07-01T04:01:19.366Z,BTCUSDT,long,33,59031.00,59063.70,0.013176,0.4309,9452.4716
2026-07-01T03:01:30.585Z,2026-07-01T04:01:52.401Z,DOGEUSDT,short,37,0.07,0.07,12114.733865,-3.6344,9448.8372
2026-07-01T03:31:28.370Z,2026-07-01T04:31:53.116Z,XRPUSDT,long,32,1.05,1.05,721.247459,3.8226,9452.0503
2026-07-01T03:46:23.925Z,2026-07-01T04:46:53.058Z,SOLUSDT,long,45,74.93,75.75,14.194208,11.5257,9463.5760
2026-07-01T03:46:32.965Z,2026-07-01T04:46:53.331Z,ADAUSDT,long,42,0.15,0.15,6648.626697,17.9513,9481.5273
2026-07-01T03:46:35.233Z,2026-07-01T04:46:53.458Z,AVAXUSDT,long,45,6.70,6.71,158.775129,1.4290,9482.9563
2026-07-01T03:46:37.491Z,2026-07-01T04:46:53.586Z,LINKUSDT,long,31,7.27,7.31,100.793509,4.4349,9487.3912
2026-07-01T04:02:04.364Z,2026-07-01T05:02:22.957Z,DOGEUSDT,short,43,0.07,0.07,14054.932849,-3.7948,9481.9741
2026-07-01T04:46:57.660Z,2026-07-01T05:47:23.361Z,SOLUSDT,long,37,75.74,75.26,11.587099,-5.5502,9476.4239
2026-07-01T04:47:06.701Z,2026-07-01T05:47:23.482Z,ADAUSDT,long,39,0.15,0.15,6085.324379,-9.7365,9466.6874
2026-07-01T04:47:08.962Z,2026-07-01T05:47:23.607Z,AVAXUSDT,long,38,6.71,6.67,134.306918,-4.7007,9461.9867
2026-07-01T05:47:37.293Z,2026-07-01T06:48:03.525Z,ADAUSDT,long,42,0.15,0.15,6605.775260,-9.2481,9452.1425
2026-07-01T06:48:05.895Z,2026-07-01T07:48:35.213Z,ETHUSDT,short,33,1574.24,1578.78,0.495351,-2.2489,9446.2078
2026-07-01T06:48:08.146Z,2026-07-01T07:48:35.343Z,SOLUSDT,short,45,74.05,74.74,14.359204,-9.9079,9436.3000
2026-07-01T06:48:12.650Z,2026-07-01T07:48:35.464Z,XRPUSDT,short,80,1.04,1.04,1818.031470,-5.4541,9430.8459
2026-07-01T06:48:14.894Z,2026-07-01T07:48:35.592Z,DOGEUSDT,short,39,0.07,0.07,12940.526562,-2.9763,9427.8696
2026-07-01T06:48:17.139Z,2026-07-01T07:48:35.729Z,ADAUSDT,short,30,0.15,0.15,4756.384054,-3.3295,9424.5401
2026-07-01T06:48:21.629Z,2026-07-01T07:48:35.854Z,LINKUSDT,short,33,7.19,7.20,108.434590,-0.6506,9423.8895
2026-07-01T07:48:44.385Z,2026-07-01T08:49:08.594Z,XRPUSDT,short,68,1.04,1.04,1536.307260,2.3045,9424.1161
2026-07-01T07:48:46.643Z,2026-07-01T08:49:08.732Z,DOGEUSDT,short,79,0.07,0.07,26050.228542,9.6386,9433.7547
2026-07-01T08:49:17.596Z,2026-07-01T09:50:00.049Z,XRPUSDT,short,69,1.04,1.04,1562.779871,-5.1572,9426.0082
2026-07-01T08:49:19.845Z,2026-07-01T09:50:00.181Z,DOGEUSDT,short,79,0.07,0.07,26216.911187,-3.4082,9422.6000
2026-07-01T09:05:04.465Z,2026-07-01T10:05:31.662Z,SOLUSDT,long,35,75.19,75.46,10.975945,2.9525,9424.1815
2026-07-01T09:50:09.034Z,2026-07-01T10:50:32.066Z,XRPUSDT,short,35,1.04,1.04,789.275796,2.6046,9426.7862
2026-07-01T09:50:11.279Z,2026-07-01T10:50:32.186Z,DOGEUSDT,short,62,0.07,0.07,20514.486818,5.3338,9432.1199
2026-07-01T10:50:41.174Z,2026-07-01T11:51:01.645Z,XRPUSDT,short,33,1.04,1.04,747.286943,2.3913,9433.2945
2026-07-01T10:50:43.424Z,2026-07-01T11:51:01.769Z,DOGEUSDT,short,53,0.07,0.07,17618.694857,-3.3476,9429.9470
2026-07-01T11:51:10.759Z,2026-07-01T12:51:34.224Z,XRPUSDT,short,73,1.04,1.03,1657.962739,4.9739,9432.9831
2026-07-01T11:51:13.006Z,2026-07-01T12:51:34.352Z,DOGEUSDT,short,64,0.07,0.07,21212.405846,-1.9091,9431.0740
2026-07-01T12:51:43.312Z,2026-07-01T13:52:06.207Z,XRPUSDT,short,68,1.03,1.05,1549.813996,-21.3874,9408.1871
2026-07-01T12:51:45.557Z,2026-07-01T13:52:06.342Z,DOGEUSDT,short,38,0.07,0.07,12585.847744,-13.3410,9394.8461
2026-07-01T13:52:06.408Z,2026-07-01T14:52:53.792Z,BTCUSDT,long,33,59379.90,59674.00,0.013053,3.8388,9394.0495
2026-07-01T13:52:08.663Z,2026-07-01T14:52:53.922Z,ETHUSDT,long,37,1594.29,1599.81,0.545058,3.0087,9396.5369
2026-07-01T13:52:15.426Z,2026-07-01T14:52:54.296Z,XRPUSDT,short,47,1.05,1.05,1053.223767,-4.8448,9391.6921
2026-07-01T13:52:17.686Z,2026-07-01T14:52:54.417Z,DOGEUSDT,long,62,0.07,0.07,20168.244818,7.8656,9399.5577
2026-07-01T13:52:19.934Z,2026-07-01T14:52:54.539Z,ADAUSDT,long,37,0.15,0.16,5663.559012,11.3271,9410.8848
2026-07-01T14:07:58.304Z,2026-07-01T15:08:31.558Z,SOLUSDT,long,31,75.83,77.03,9.598511,11.4894,9419.2972
2026-07-01T14:23:00.630Z,2026-07-01T15:23:32.905Z,BNBUSDT,long,38,550.92,554.19,1.619436,5.2956,9423.5755
2026-07-01T14:23:11.873Z,2026-07-01T15:23:33.539Z,LINKUSDT,long,44,7.38,7.45,140.066625,9.8047,9433.3802
2026-07-01T14:52:53.910Z,2026-07-01T15:53:32.387Z,BTCUSDT,long,37,59674.00,60112.30,0.014562,6.3824,9438.5174
2026-07-01T14:52:56.159Z,2026-07-01T15:53:32.511Z,ETHUSDT,long,37,1599.63,1618.99,0.544193,10.5356,9449.0529
2026-07-01T14:53:02.904Z,2026-07-01T15:53:32.884Z,XRPUSDT,long,65,1.05,1.06,1452.906324,11.3327,9460.3856
2026-07-01T14:53:05.175Z,2026-07-01T15:53:33.009Z,DOGEUSDT,long,74,0.07,0.07,23980.538950,17.7456,9478.1312
2026-07-01T14:53:07.422Z,2026-07-01T15:53:33.132Z,ADAUSDT,long,42,0.16,0.16,6357.027390,-0.6357,9477.4955
2026-07-01T15:08:37.022Z,2026-07-01T16:09:13.071Z,SOLUSDT,long,41,77.05,77.39,12.530213,4.2979,9478.2683
2026-07-01T15:08:48.272Z,2026-07-01T16:09:13.711Z,AVAXUSDT,long,31,6.69,6.73,109.143337,4.5840,9482.8523
2026-07-01T15:23:39.288Z,2026-07-01T16:24:14.369Z,BNBUSDT,long,45,554.20,552.63,1.914932,-3.0064,9479.2200
2026-07-01T15:23:50.574Z,2026-07-01T16:24:14.869Z,LINKUSDT,long,43,7.45,7.40,136.183175,-5.8559,9473.3641
2026-07-01T15:53:34.747Z,2026-07-01T16:54:14.124Z,ETHUSDT,long,35,1618.99,1614.17,0.512221,-2.4689,9470.4547
2026-07-01T15:53:41.499Z,2026-07-01T16:54:14.380Z,XRPUSDT,long,66,1.06,1.06,1474.775687,-6.3415,9464.1131
2026-07-01T15:53:43.748Z,2026-07-01T16:54:14.505Z,DOGEUSDT,long,74,0.07,0.07,23903.341265,-8.3662,9455.7470
2026-07-01T15:53:45.995Z,2026-07-01T16:54:14.630Z,ADAUSDT,long,42,0.16,0.15,6406.154715,-5.1249,9450.6220
2026-07-01T16:08:32.538Z,2026-07-01T17:09:14.054Z,BTCUSDT,long,31,60175.80,59835.00,0.012202,-4.1585,9445.8824
2026-07-01T16:08:32.538Z,2026-07-01T17:10:13.816Z,BTCUSDT,long,31,60175.80,59837.70,0.012202,-4.1255,9469.8449
2026-07-01T15:53:34.747Z,2026-07-01T17:10:13.964Z,ETHUSDT,long,35,1618.99,1610.64,0.512221,-4.2770,9465.5678
2026-07-01T15:08:37.022Z,2026-07-01T17:10:14.094Z,SOLUSDT,long,41,77.05,77.12,12.530213,0.8019,9466.3698
2026-07-01T15:23:39.288Z,2026-07-01T17:10:14.249Z,BNBUSDT,long,45,554.20,550.77,1.914932,-6.5682,9459.8016
2026-07-01T15:53:41.499Z,2026-07-01T17:10:14.381Z,XRPUSDT,long,66,1.06,1.06,1474.775687,-6.4890,9453.3125
2026-07-01T15:53:43.748Z,2026-07-01T17:10:14.519Z,DOGEUSDT,long,74,0.07,0.07,23903.341265,-10.7565,9442.5560
2026-07-01T15:53:45.995Z,2026-07-01T17:10:14.652Z,ADAUSDT,long,42,0.16,0.15,6406.154715,-7.0468,9435.5093
2026-07-01T15:08:48.272Z,2026-07-01T17:10:14.816Z,AVAXUSDT,long,31,6.69,6.68,109.143337,-0.6549,9434.8544
2026-07-01T15:23:50.574Z,2026-07-01T17:10:14.949Z,LINKUSDT,long,43,7.45,7.36,136.183175,-11.7118,9423.1427
2026-07-01T17:10:19.781Z,2026-07-01T18:10:57.659Z,SOLUSDT,long,43,77.15,77.46,13.130108,4.0835,9424.6539
2026-07-01T17:10:24.307Z,2026-07-01T18:10:57.808Z,XRPUSDT,short,46,1.06,1.06,1025.934018,-3.6934,9420.9605
2026-07-01T17:25:17.491Z,2026-07-01T18:25:58.296Z,ETHUSDT,long,32,1621.12,1619.23,0.464957,-0.8788,9419.4317
2026-07-01T17:25:26.504Z,2026-07-01T18:25:58.557Z,DOGEUSDT,long,31,0.07,0.07,9977.603384,-0.1996,9419.2322
2026-07-01T17:55:31.054Z,2026-07-01T18:55:58.475Z,AVAXUSDT,long,30,6.75,6.70,104.708740,-4.8166,9413.7798
2026-07-01T17:25:17.491Z,2026-07-01T19:11:48.146Z,ETHUSDT,long,32,1621.12,1620.53,0.464957,-0.2743,9420.2961
2026-07-01T17:10:19.781Z,2026-07-01T19:11:48.286Z,SOLUSDT,long,43,77.15,77.48,13.130108,4.3461,9424.6422
2026-07-01T17:10:24.307Z,2026-07-01T19:11:48.412Z,XRPUSDT,short,46,1.06,1.06,1025.934018,-7.3867,9417.2554
2026-07-01T17:25:26.504Z,2026-07-01T19:11:48.542Z,DOGEUSDT,long,31,0.07,0.07,9977.603384,0.9978,9418.2532
2026-07-01T17:55:31.054Z,2026-07-01T19:11:48.674Z,AVAXUSDT,long,30,6.75,6.72,104.708740,-2.9318,9415.3214
2026-07-01T19:11:58.005Z,2026-07-01T20:13:43.045Z,XRPUSDT,short,52,1.06,1.06,1151.558731,5.5275,9418.6458
2026-07-01T19:27:02.538Z,2026-07-01T20:28:43.703Z,ADAUSDT,short,34,0.15,0.15,5203.120229,2.6016,9420.4279
2026-07-01T19:42:00.311Z,2026-07-01T20:43:43.646Z,DOGEUSDT,short,70,0.07,0.07,22608.325676,5.4260,9425.8539
2026-07-01T20:13:52.583Z,2026-07-01T21:14:18.662Z,XRPUSDT,short,58,1.06,1.06,1290.225454,-4.7738,9420.0763
2026-07-01T20:43:54.903Z,2026-07-01T21:44:19.061Z,DOGEUSDT,short,71,0.07,0.07,23035.785155,-16.5858,9402.7275
2026-07-01T21:29:28.136Z,2026-07-01T22:29:59.179Z,XRPUSDT,short,54,1.06,1.07,1196.903807,-4.1892,9395.5627
2026-07-01T21:44:30.304Z,2026-07-01T22:44:59.243Z,DOGEUSDT,short,38,0.07,0.07,12178.038303,2.9227,9397.8090
2026-07-01T21:44:32.546Z,2026-07-01T22:44:59.369Z,ADAUSDT,long,43,0.16,0.16,6433.708388,-6.4337,9391.3753
2026-07-01T21:44:34.792Z,2026-07-01T22:44:59.499Z,AVAXUSDT,long,33,6.78,6.73,114.450460,-5.4936,9385.8817
2026-07-01T21:44:37.035Z,2026-07-01T22:44:59.631Z,LINKUSDT,long,33,7.47,7.45,103.799836,-2.1798,9383.7019
2026-07-01T21:59:19.058Z,2026-07-01T22:59:58.868Z,BTCUSDT,long,33,60782.50,60455.30,0.012759,-4.1749,9378.4150
2026-07-01T21:59:23.546Z,2026-07-01T22:59:58.992Z,SOLUSDT,long,31,78.39,77.83,9.293227,-5.2135,9373.2015
2026-07-01T22:30:08.136Z,2026-07-01T23:30:36.627Z,XRPUSDT,short,48,1.07,1.05,1056.373586,13.6272,9386.8287
2026-07-01T22:45:10.773Z,2026-07-01T23:45:36.734Z,DOGEUSDT,short,42,0.07,0.07,13480.485632,9.8408,9395.6698
2026-07-01T22:45:13.024Z,2026-07-01T23:45:36.857Z,ADAUSDT,long,37,0.16,0.15,5563.703449,-10.5710,9385.0988
2026-07-01T23:30:45.741Z,2026-07-02T00:31:17.869Z,XRPUSDT,short,71,1.05,1.05,1580.199260,12.1675,9393.7615
2026-07-02T00:00:48.026Z,2026-07-02T01:01:18.150Z,DOGEUSDT,short,36,0.07,0.07,11705.361526,2.8093,9395.4718
2026-07-02T00:00:50.282Z,2026-07-02T01:01:18.276Z,ADAUSDT,short,43,0.15,0.15,6550.932697,5.8958,9401.3676
2026-07-02T00:00:52.523Z,2026-07-02T01:01:18.399Z,AVAXUSDT,short,39,6.66,6.64,137.440093,2.1990,9403.5666
2026-07-02T00:00:54.772Z,2026-07-02T01:01:18.523Z,LINKUSDT,short,36,7.35,7.34,114.883607,0.8042,9404.3708
2026-07-02T00:15:36.744Z,2026-07-02T01:16:17.603Z,BTCUSDT,short,32,59936.80,59914.80,0.012524,0.2755,9403.1229
2026-07-02T00:15:38.990Z,2026-07-02T01:16:17.727Z,ETHUSDT,short,31,1606.17,1609.33,0.452718,-1.4306,9401.6923
2026-07-02T00:16:22.113Z,2026-07-02T01:16:47.268Z,SOLUSDT,short,32,77.27,77.63,9.713895,-3.4873,9398.2050
2026-07-02T00:31:24.368Z,2026-07-02T01:31:48.077Z,BNBUSDT,short,36,547.33,550.44,1.544660,-4.8039,9393.4012
2026-07-02T00:31:26.615Z,2026-07-02T01:31:48.202Z,XRPUSDT,short,42,1.05,1.06,942.557049,-8.4830,9384.9181
2026-07-02T01:01:28.882Z,2026-07-02T02:01:48.236Z,DOGEUSDT,short,35,0.07,0.07,11441.635809,-5.6064,9378.5656
2026-07-02T01:01:31.130Z,2026-07-02T02:01:48.362Z,ADAUSDT,short,41,0.15,0.15,6295.868077,-7.5550,9371.0106
2026-07-02T01:01:35.630Z,2026-07-02T02:01:48.485Z,LINKUSDT,short,32,7.34,7.42,102.460352,-7.9919,9363.0187
2026-07-02T01:31:57.180Z,2026-07-02T02:32:19.222Z,XRPUSDT,short,53,1.06,1.06,1178.116204,-3.6522,9359.3665
2026-07-02T02:32:21.742Z,2026-07-02T03:32:56.242Z,ETHUSDT,long,30,1619.56,1627.20,0.433422,3.3113,9359.3792
2026-07-02T02:32:28.518Z,2026-07-02T03:32:56.493Z,XRPUSDT,short,45,1.06,1.06,994.879857,-3.3826,9355.9966
2026-07-02T02:47:23.885Z,2026-07-02T03:47:56.162Z,SOLUSDT,long,42,78.53,78.45,12.513026,-0.9385,9354.2862
2026-07-02T02:47:30.630Z,2026-07-02T03:47:56.419Z,DOGEUSDT,long,57,0.07,0.07,18329.562583,6.5986,9360.8849
2026-07-02T02:47:32.876Z,2026-07-02T03:47:56.545Z,ADAUSDT,long,30,0.15,0.16,4530.466738,2.2652,9363.1501
2026-07-02T03:02:37.434Z,2026-07-02T04:02:56.481Z,LINKUSDT,long,31,7.42,7.53,97.739449,10.8491,9372.8756
2026-07-02T02:32:21.742Z,2026-07-02T04:18:31.975Z,ETHUSDT,long,30,1619.56,1635.20,0.433422,6.7787,9362.8465
2026-07-02T02:47:23.885Z,2026-07-02T04:18:32.109Z,SOLUSDT,long,42,78.53,78.37,12.513026,-2.0146,9360.8319
2026-07-02T02:32:28.518Z,2026-07-02T04:18:32.238Z,XRPUSDT,short,45,1.06,1.06,994.879857,-6.2677,9354.5642
2026-07-02T02:47:30.630Z,2026-07-02T04:18:32.367Z,DOGEUSDT,long,57,0.07,0.07,18329.562583,7.6984,9362.2626
2026-07-02T02:47:32.876Z,2026-07-02T04:18:32.500Z,ADAUSDT,long,30,0.15,0.16,4530.466738,0.9061,9363.1687
2026-07-02T03:02:37.434Z,2026-07-02T04:18:32.627Z,LINKUSDT,long,31,7.42,7.51,97.739449,8.6988,9371.8675
2026-07-02T04:18:37.413Z,2026-07-02T05:19:07.036Z,SOLUSDT,long,32,78.35,78.25,9.568744,-0.9856,9368.7172
2026-07-02T04:18:41.921Z,2026-07-02T05:19:07.159Z,XRPUSDT,long,36,1.06,1.07,792.471663,0.7132,9369.4305
2026-07-02T04:18:44.177Z,2026-07-02T05:19:07.282Z,DOGEUSDT,long,40,0.07,0.07,12808.791171,-1.2809,9368.1496
2026-07-02T04:18:50.950Z,2026-07-02T05:19:07.405Z,LINKUSDT,long,46,7.51,7.51,143.544715,0.4306,9368.5802
2026-07-02T08:36:21.863Z,2026-07-02T09:36:55.105Z,XRPUSDT,short,40,1.06,1.08,881.002465,-15.4175,9352.6006
2026-07-02T09:36:57.539Z,2026-07-02T10:37:28.412Z,ETHUSDT,long,38,1643.30,1646.26,0.540679,1.6004,9349.3621
2026-07-02T09:36:59.785Z,2026-07-02T10:37:28.532Z,SOLUSDT,long,45,79.50,80.72,13.233891,16.1321,9365.4942
2026-07-02T09:37:04.276Z,2026-07-02T10:37:28.667Z,XRPUSDT,long,75,1.08,1.08,1624.114751,0.6496,9366.1438
2026-07-02T09:37:06.518Z,2026-07-02T10:37:28.789Z,DOGEUSDT,long,32,0.07,0.07,10189.766139,5.0949,9371.2387
2026-07-02T09:37:08.767Z,2026-07-02T10:37:28.913Z,ADAUSDT,long,46,0.16,0.16,6813.957944,8.8581,9380.0969
2026-07-02T09:37:11.020Z,2026-07-02T10:37:29.036Z,AVAXUSDT,long,30,6.75,6.77,103.804110,1.5571,9381.6539
2026-07-02T09:37:13.267Z,2026-07-02T10:37:29.157Z,LINKUSDT,long,45,7.58,7.65,138.789630,9.9929,9391.6468
2026-07-02T09:51:55.246Z,2026-07-02T10:52:28.288Z,BTCUSDT,long,34,61106.00,61273.10,0.013004,2.1729,9390.4251
2026-07-02T10:37:32.898Z,2026-07-02T11:38:02.485Z,SOLUSDT,long,42,80.72,82.47,12.216284,21.3785,9409.9867
2026-07-02T10:37:37.386Z,2026-07-02T11:38:02.728Z,XRPUSDT,long,70,1.08,1.08,1521.980591,4.5659,9414.5526
2026-07-02T10:37:39.627Z,2026-07-02T11:38:02.850Z,DOGEUSDT,long,41,0.07,0.07,13025.877339,2.4749,9417.0275
2026-07-02T10:37:41.874Z,2026-07-02T11:38:02.973Z,ADAUSDT,long,45,0.16,0.16,6643.508172,3.3218,9420.3493
2026-07-02T10:37:46.359Z,2026-07-02T11:38:03.234Z,LINKUSDT,long,43,7.65,7.64,131.934929,-0.6597,9419.6896
2026-07-02T10:52:28.414Z,2026-07-02T11:53:02.247Z,BTCUSDT,long,32,61273.10,61246.00,0.012260,-0.3323,9416.4329
2026-07-02T10:52:30.668Z,2026-07-02T11:53:02.370Z,ETHUSDT,long,34,1646.24,1648.99,0.484831,1.3333,9417.7662
2026-07-02T11:07:44.126Z,2026-07-02T12:08:02.847Z,AVAXUSDT,long,31,6.79,6.77,107.201812,-2.0368,9415.7293
2026-07-02T11:23:09.083Z,2026-07-02T12:23:33.433Z,BNBUSDT,long,32,557.99,559.67,1.346126,2.2615,9417.9908
2026-07-02T11:38:06.892Z,2026-07-02T12:38:34.091Z,SOLUSDT,long,37,82.39,81.22,10.576213,-12.3530,9405.6378
2026-07-02T11:38:11.384Z,2026-07-02T12:38:34.218Z,XRPUSDT,long,40,1.08,1.09,869.809476,8.6111,9414.2489
2026-07-02T11:38:13.629Z,2026-07-02T12:38:34.340Z,DOGEUSDT,long,40,0.07,0.07,12708.948406,2.7960,9417.0449
2026-07-02T11:38:15.879Z,2026-07-02T12:38:34.467Z,ADAUSDT,long,45,0.16,0.16,6638.653581,5.9748,9423.0197
2026-07-02T11:38:20.369Z,2026-07-02T12:38:34.594Z,LINKUSDT,long,45,7.65,7.69,138.545520,5.9575,9428.9772
2026-07-02T12:38:38.716Z,2026-07-02T13:39:08.845Z,SOLUSDT,long,31,81.26,81.63,8.992576,3.3362,9428.9902
2026-07-02T12:38:43.208Z,2026-07-02T13:39:09.122Z,XRPUSDT,long,41,1.09,1.11,883.548379,12.5464,9441.5366
2026-07-02T12:38:47.731Z,2026-07-02T13:39:09.244Z,ADAUSDT,long,42,0.16,0.16,6160.147350,9.2402,9450.7768
2026-07-02T13:23:36.471Z,2026-07-02T14:24:08.776Z,ETHUSDT,long,45,1683.30,1705.73,0.630059,14.1322,9462.3575
2026-07-02T14:24:11.166Z,2026-07-02T15:26:10.189Z,ETHUSDT,long,40,1706.23,1701.00,0.554577,-2.9004,9458.8894
2026-07-02T14:09:13.391Z,2026-07-02T15:26:10.337Z,SOLUSDT,short,32,81.17,80.64,9.312713,4.9264,9463.8158
2026-07-02T13:24:15.542Z,2026-07-02T15:26:10.462Z,BNBUSDT,long,34,564.39,561.71,1.419713,-3.8048,9460.0110
2026-07-02T13:39:17.874Z,2026-07-02T15:26:10.604Z,XRPUSDT,long,74,1.11,1.09,1578.542528,-24.9410,9435.0700
2026-07-02T13:39:20.118Z,2026-07-02T15:26:10.727Z,DOGEUSDT,long,33,0.08,0.07,10356.037973,-9.0098,9426.0602
2026-07-02T13:39:22.374Z,2026-07-02T15:26:10.852Z,ADAUSDT,long,41,0.16,0.16,5975.010166,-11.3525,9414.7077
